Order_ID,Order_Date,Delivery_Date,Product_Name,Category,Supplier,Warehouse,Region,Quantity,Unit_Price,Shipping_Cost,Inventory_Level,Revenue,Profit,Delivery_Status
ORD-10627,2023-12-24,2023-12-27,Energy Drinks,Grocery,FreshFoods,Warehouse C,West,9,20.52,8.0,133,184.69,10.78,On Time
ORD-10628,2023-12-26,2024-01-11,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,466.03,112.5,394,466.03,36.96,Critical Delay
ORD-10629,2023-12-26,2023-12-31,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,1,86.18,12.0,222,86.18,32.78,On Time
ORD-10630,2023-12-26,2023-12-28,Energy Drinks,Grocery,FreshFoods,Warehouse C,West,14,47.84,8.0,92,669.8,49.58,On Time
ORD-10631,2023-12-27,2023-12-28,4K Monitor,Electronics,TechCorp,Warehouse B,West,1,209.31,25.0,29,209.31,60.76,On Time
ORD-10632,2023-12-27,2023-12-31,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,364.76,112.5,225,364.76,16.7,On Time
ORD-10633,2023-12-29,2023-12-30,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,314.15,112.5,176,314.15,6.58,On Time
ORD-10634,2023-12-29,2024-01-03,Bookshelf,Furniture,TimberCraft,Warehouse B,West,2,320.94,75.0,237,641.87,90.87,On Time
ORD-10635,2023-12-29,2024-01-14,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,1,230.71,112.5,194,230.71,-10.11,Critical Delay
ORD-10636,2023-12-29,2024-01-03,Bookshelf,Furniture,TimberCraft,Warehouse B,West,2,111.89,75.0,79,223.79,7.26,On Time
ORD-10637,2023-12-30,2023-12-31,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,5,15.62,8.0,76,78.1,2.25,On Time
ORD-10638,2023-12-30,2024-01-02,Backpack,Accessories,Apex Goods,Warehouse A,East,1,33.8,12.0,253,33.8,9.21,On Time
ORD-10639,2023-12-30,2023-12-31,Wireless Earbuds,Electronics,TechCorp,Warehouse A,South,1,839.39,25.0,80,839.39,281.29,On Time
ORD-10640,2023-12-31,2024-01-13,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,8,21.9,12.0,9,175.22,8.02,Critical Delay
ORD-10641,2023-12-31,2024-01-04,Smartphone X,Electronics,TechCorp,Warehouse B,East,1,854.91,25.0,220,854.91,286.72,On Time
ORD-10642,2023-12-31,2024-01-15,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,2,45.19,12.0,50,90.39,30.16,Critical Delay
ORD-10643,2024-01-01,2024-01-02,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,434.06,37.5,327,1302.17,437.01,On Time
ORD-10644,2024-01-03,2024-01-04,Smart Watch Band,Accessories,Apex Goods,Warehouse B,South,5,83.61,12.0,246,418.06,182.13,On Time
ORD-10645,2024-01-05,2024-01-09,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,7,35.83,8.0,396,250.81,16.06,On Time
ORD-10646,2024-01-05,2024-01-06,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,12,45.01,12.0,341,540.17,37.21,On Time
ORD-10647,2024-01-06,2024-01-09,Laptop Pro,Electronics,TechCorp,Warehouse C,West,3,305.7,25.0,383,917.1,308.49,On Time
ORD-10648,2024-01-07,2024-01-09,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,67.16,18.0,73,335.8,125.32,On Time
ORD-10649,2024-01-08,2024-01-13,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,3,136.33,12.0,306,409.0,157.6,On Time
ORD-10650,2024-01-08,2024-01-16,Smartphone X,Electronics,TechCorp,Warehouse B,East,3,938.93,25.0,153,2816.78,973.37,Delayed
ORD-10651,2024-01-09,2024-01-10,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,8,24.54,12.0,235,196.36,9.71,On Time
ORD-10652,2024-01-09,2024-01-14,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,South,4,59.63,12.0,86,238.52,89.41,On Time
ORD-10653,2024-01-09,2024-01-12,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,890.08,37.5,135,1780.15,604.3,On Time
ORD-10654,2024-01-10,2024-01-15,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,2,135.42,12.0,339,270.85,102.34,On Time
ORD-10655,2024-01-10,2024-01-12,Organic Coffee,Grocery,FreshFoods,Warehouse C,West,13,44.43,8.0,9,577.62,42.21,On Time
ORD-10656,2024-01-11,2024-01-15,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,972.09,37.5,170,2916.27,1001.94,On Time
ORD-10657,2024-01-11,2024-01-15,Wireless Earbuds,Electronics,TechCorp,Warehouse A,South,3,467.87,25.0,266,1403.62,478.77,On Time
ORD-10658,2024-01-12,2024-01-24,Smart Watch Band,Accessories,Apex Goods,Warehouse B,West,1,149.52,12.0,161,149.52,61.28,Critical Delay
ORD-10659,2024-01-13,2024-01-14,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,9,23.37,8.0,131,210.29,-31.54,On Time
ORD-10660,2024-01-13,2024-01-18,Energy Drinks,Grocery,FreshFoods,Warehouse A,North,8,13.8,12.0,106,110.43,2.83,On Time
ORD-10661,2024-01-13,2024-01-18,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,East,5,144.52,12.0,210,722.59,283.04,On Time
ORD-10662,2024-01-14,2024-01-18,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,East,1,129.03,75.0,144,129.03,-11.69,On Time
ORD-10663,2024-01-15,2024-01-26,Backpack,Accessories,Apex Goods,Warehouse B,North,4,143.03,18.0,180,572.12,248.45,Critical Delay
ORD-10664,2024-01-15,2024-01-17,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,West,4,83.48,12.0,340,333.92,127.57,On Time
ORD-10665,2024-01-16,2024-01-31,Bookshelf,Furniture,TimberCraft,Warehouse B,East,2,483.64,75.0,245,967.29,155.96,Critical Delay
ORD-10666,2024-01-16,2024-01-20,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,10,43.44,12.0,104,434.37,28.75,On Time
ORD-10667,2024-01-16,2024-01-20,Energy Drinks,Grocery,FreshFoods,Warehouse A,North,14,33.64,12.0,36,470.91,31.67,On Time
ORD-10668,2024-01-16,2024-01-17,4K Monitor,Electronics,TechCorp,Warehouse C,West,2,1145.67,25.0,283,2291.35,789.47,On Time
ORD-10669,2024-01-17,2024-01-20,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,10,30.32,8.0,129,303.16,20.25,On Time
ORD-10670,2024-01-18,2024-01-28,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,12,45.76,12.0,207,549.17,37.93,Delayed
ORD-10671,2024-01-19,2024-01-20,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,8,47.3,8.0,297,378.41,26.27,On Time
ORD-10672,2024-01-20,2024-01-25,Bulk Almonds,Grocery,FreshFoods,Warehouse A,South,5,42.99,8.0,6,214.93,13.19,On Time
ORD-10673,2024-01-20,2024-01-31,Organic Coffee,Grocery,FreshFoods,Warehouse B,West,12,49.61,8.0,344,595.31,-89.3,Critical Delay
ORD-10674,2024-01-21,2024-01-22,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,West,1,439.06,75.0,57,439.06,50.31,On Time
ORD-10675,2024-01-21,2024-01-28,Laptop Pro,Electronics,TechCorp,Warehouse B,North,2,1040.6,37.5,327,2081.21,709.67,Delayed
ORD-10676,2024-01-21,2024-01-23,Leather Wallet,Accessories,Apex Goods,Warehouse A,West,3,31.99,12.0,396,95.98,37.19,On Time
ORD-10677,2024-01-21,2024-01-23,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,2,400.27,112.5,75,800.54,103.86,On Time
ORD-10678,2024-01-22,2024-01-23,Bulk Almonds,Grocery,FreshFoods,Warehouse C,West,11,14.18,8.0,352,155.99,8.48,On Time
ORD-10679,2024-01-22,2024-02-03,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,4,86.89,18.0,277,347.58,130.03,Critical Delay
ORD-10680,2024-01-23,2024-01-24,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,West,5,44.68,12.0,144,223.4,83.36,On Time
ORD-10681,2024-01-24,2024-01-26,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,13,21.96,12.0,4,285.49,16.84,On Time
ORD-10682,2024-01-24,2024-01-26,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,East,3,134.77,12.0,173,404.31,155.72,On Time
ORD-10683,2024-01-25,2024-01-28,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,7,12.14,8.0,34,84.96,2.8,On Time
ORD-10684,2024-01-25,2024-01-29,4K Monitor,Electronics,TechCorp,Warehouse C,East,2,511.7,25.0,349,1023.41,345.69,On Time
ORD-10685,2024-01-26,2024-02-02,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,3,36.49,18.0,109,109.47,40.26,Delayed
ORD-10686,2024-01-26,2024-02-08,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,249.16,37.5,230,747.48,242.87,Critical Delay
ORD-10687,2024-01-27,2024-02-01,Laptop Pro,Electronics,TechCorp,Warehouse C,South,2,344.58,25.0,384,689.16,228.71,On Time
ORD-10688,2024-01-28,2024-01-31,Leather Wallet,Accessories,Apex Goods,Warehouse C,East,5,20.7,12.0,57,103.48,40.57,On Time
ORD-10689,2024-01-28,2024-02-02,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,14,10.03,8.0,264,140.44,7.24,On Time
ORD-10690,2024-01-30,2024-02-03,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,7,42.23,8.0,300,295.64,19.65,On Time
ORD-10691,2024-01-30,2024-02-04,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,8,27.83,12.0,189,222.65,11.81,On Time
ORD-10692,2024-01-31,2024-02-05,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,5,30.52,12.0,207,152.62,62.68,On Time
ORD-10693,2024-01-31,2024-02-16,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,11,35.92,12.0,340,395.13,25.61,Critical Delay
ORD-10694,2024-01-31,2024-02-04,4K Monitor,Electronics,TechCorp,Warehouse A,East,1,949.6,25.0,85,949.6,319.86,On Time
ORD-10695,2024-01-31,2024-02-03,Backpack,Accessories,Apex Goods,Warehouse A,North,5,71.95,18.0,276,359.74,-53.96,On Time
ORD-10696,2024-02-01,2024-02-08,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,1,141.41,18.0,89,141.41,-21.21,Delayed
ORD-10697,2024-02-01,2024-02-05,Laptop Pro,Electronics,TechCorp,Warehouse A,North,1,518.35,37.5,367,518.35,162.67,On Time
ORD-10698,2024-02-01,2024-02-12,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,3,73.98,18.0,244,221.93,90.87,Critical Delay
ORD-10699,2024-02-01,2024-02-03,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,2,29.15,12.0,186,58.3,17.32,On Time
ORD-10700,2024-02-01,2024-02-05,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,West,1,63.67,12.0,179,63.67,19.47,On Time
ORD-10701,2024-02-02,2024-02-03,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,North,3,106.04,18.0,81,318.13,118.25,On Time
ORD-10702,2024-02-02,2024-02-07,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,3,114.9,12.0,130,344.7,131.88,On Time
ORD-10703,2024-02-02,2024-02-19,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,13,46.51,8.0,290,604.65,44.37,Critical Delay
ORD-10704,2024-02-03,2024-02-05,Laptop Pro,Electronics,TechCorp,Warehouse C,East,3,861.45,25.0,397,2584.34,892.02,On Time
ORD-10705,2024-02-03,2024-02-17,Smartphone X,Electronics,TechCorp,Warehouse B,East,2,1173.14,25.0,343,2346.29,808.7,Critical Delay
ORD-10706,2024-02-03,2024-02-05,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,6,31.42,8.0,263,188.53,11.08,On Time
ORD-10707,2024-02-03,2024-02-05,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,South,3,84.24,12.0,126,252.72,95.09,On Time
ORD-10708,2024-02-04,2024-02-08,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,South,1,210.09,75.0,54,210.09,4.52,On Time
ORD-10709,2024-02-04,2024-02-09,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,2,135.04,12.0,358,270.08,115.54,On Time
ORD-10710,2024-02-05,2024-02-08,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,4,125.44,18.0,254,501.77,191.71,On Time
ORD-10711,2024-02-05,2024-02-06,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,646.77,37.5,263,646.77,207.62,On Time
ORD-10712,2024-02-05,2024-02-15,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,1,53.89,18.0,264,53.89,15.25,Delayed
ORD-10713,2024-02-05,2024-02-07,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,7,27.8,8.0,226,194.63,11.57,On Time
ORD-10714,2024-02-05,2024-02-19,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,35.0,12.0,183,489.97,33.2,Critical Delay
ORD-10715,2024-02-05,2024-02-09,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,14,43.26,8.0,43,605.68,44.45,On Time
ORD-10716,2024-02-06,2024-02-17,Backpack,Accessories,Apex Goods,Warehouse B,North,2,24.26,18.0,312,48.53,12.84,Critical Delay
ORD-10717,2024-02-06,2024-02-08,4K Monitor,Electronics,TechCorp,Warehouse C,West,1,353.75,25.0,316,353.75,111.31,On Time
ORD-10718,2024-02-06,2024-02-08,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,West,1,401.51,75.0,339,401.51,42.8,On Time
ORD-10719,2024-02-07,2024-02-11,Office Chair,Furniture,TimberCraft,Warehouse A,West,1,363.91,75.0,168,363.91,35.28,On Time
ORD-10720,2024-02-08,2024-02-09,Bulk Almonds,Grocery,FreshFoods,Warehouse B,East,7,35.1,8.0,231,245.67,15.65,On Time
ORD-10721,2024-02-08,2024-02-11,Organic Coffee,Grocery,FreshFoods,Warehouse A,North,8,26.19,12.0,107,209.49,10.76,On Time
ORD-10722,2024-02-09,2024-02-11,Laptop Pro,Electronics,TechCorp,Warehouse A,East,2,598.82,25.0,219,1197.64,406.67,On Time
ORD-10723,2024-02-09,2024-02-13,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,7,29.91,12.0,380,209.4,10.75,On Time
ORD-10724,2024-02-10,2024-02-15,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,1006.1,37.5,268,2012.19,685.52,On Time
ORD-10725,2024-02-10,2024-02-12,Backpack,Accessories,Apex Goods,Warehouse C,East,4,65.04,12.0,211,260.16,111.07,On Time
ORD-10726,2024-02-10,2024-02-13,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,3,1005.79,25.0,95,3017.38,-452.61,On Time
ORD-10727,2024-02-11,2024-02-15,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,110.11,18.0,345,550.56,211.22,On Time
ORD-10728,2024-02-11,2024-02-18,Bookshelf,Furniture,TimberCraft,Warehouse B,West,1,167.9,75.0,85,167.9,-3.92,Delayed
ORD-10729,2024-02-12,2024-02-14,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,932.72,37.5,60,932.72,307.7,On Time
ORD-10730,2024-02-12,2024-02-16,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,South,1,60.79,12.0,133,60.79,18.32,On Time
ORD-10731,2024-02-14,2024-02-19,Leather Wallet,Accessories,Apex Goods,Warehouse C,South,2,74.05,12.0,265,148.1,60.64,On Time
ORD-10732,2024-02-17,2024-02-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,5,89.2,12.0,93,446.0,172.4,On Time
ORD-10733,2024-02-18,2024-02-19,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,588.85,37.5,134,1766.55,599.54,On Time
ORD-10734,2024-02-18,2024-02-20,Bulk Almonds,Grocery,FreshFoods,Warehouse B,East,14,22.21,8.0,38,310.92,20.87,On Time
ORD-10735,2024-02-18,2024-03-06,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,1189.34,37.5,124,1189.34,397.52,Critical Delay
ORD-10736,2024-02-22,2024-02-26,Backpack,Accessories,Apex Goods,Warehouse C,West,2,121.19,12.0,216,242.38,103.07,On Time
ORD-10737,2024-02-22,2024-02-29,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,37.64,12.0,80,526.93,36.15,Delayed
ORD-10738,2024-02-23,2024-02-26,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,13,22.84,12.0,151,296.89,17.75,On Time
ORD-10739,2024-02-23,2024-02-24,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,9,26.09,12.0,388,234.83,12.79,On Time
ORD-10740,2024-02-23,2024-03-03,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,636.21,37.5,47,1908.64,649.27,Delayed
ORD-10741,2024-02-24,2024-03-06,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,East,1,194.4,75.0,300,194.4,1.38,Critical Delay
ORD-10742,2024-02-24,2024-02-28,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,2,474.45,75.0,306,948.9,152.28,On Time
ORD-10743,2024-02-24,2024-03-09,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,2,430.73,25.0,235,861.47,289.01,Critical Delay
ORD-10744,2024-02-24,2024-02-26,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,East,5,141.02,12.0,248,705.08,276.03,On Time
ORD-10745,2024-02-26,2024-03-02,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,449.98,112.5,331,899.95,123.74,On Time
ORD-10746,2024-02-26,2024-03-02,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,9,22.53,8.0,53,202.81,12.22,On Time
ORD-10747,2024-02-26,2024-03-02,Bookshelf,Furniture,TimberCraft,Warehouse B,East,2,150.32,75.0,199,300.64,22.63,On Time
ORD-10748,2024-02-29,2024-03-08,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,1,381.1,112.5,105,381.1,19.97,Delayed
ORD-10749,2024-02-29,2024-03-04,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,7,37.37,12.0,310,261.61,14.93,On Time
ORD-10750,2024-02-29,2024-03-17,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,12,49.84,8.0,7,598.12,43.85,Critical Delay
ORD-10751,2024-03-01,2024-03-14,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,8,33.87,12.0,391,270.93,15.67,Critical Delay
ORD-10752,2024-03-02,2024-03-17,4K Monitor,Electronics,TechCorp,Warehouse B,West,1,233.65,25.0,372,233.65,69.28,Critical Delay
ORD-10753,2024-03-02,2024-03-13,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,1,996.85,25.0,269,996.85,336.4,Critical Delay
ORD-10754,2024-03-02,2024-03-04,Leather Wallet,Accessories,Apex Goods,Warehouse A,East,4,120.27,12.0,187,481.09,210.49,On Time
ORD-10755,2024-03-03,2024-03-07,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,908.68,37.5,276,2726.03,935.36,On Time
ORD-10756,2024-03-03,2024-03-05,Smart Watch Band,Accessories,Apex Goods,Warehouse C,East,3,100.14,12.0,160,300.42,129.19,On Time
ORD-10757,2024-03-04,2024-03-05,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,14,44.68,8.0,299,625.49,46.04,On Time
ORD-10758,2024-03-05,2024-03-07,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,5,132.35,18.0,384,661.75,255.7,On Time
ORD-10759,2024-03-07,2024-03-11,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,West,1,80.14,12.0,323,80.14,26.06,On Time
ORD-10760,2024-03-07,2024-03-09,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,952.99,37.5,91,2858.96,981.89,On Time
ORD-10761,2024-03-10,2024-03-13,Organic Coffee,Grocery,FreshFoods,Warehouse A,North,10,17.89,12.0,176,178.93,8.31,On Time
ORD-10762,2024-03-10,2024-03-11,Smartphone X,Electronics,TechCorp,Warehouse A,West,2,433.4,25.0,367,866.79,290.88,On Time
ORD-10763,2024-03-10,2024-03-26,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,8,16.25,8.0,118,130.03,6.4,Critical Delay
ORD-10764,2024-03-11,2024-03-15,Bookshelf,Furniture,TimberCraft,Warehouse C,South,1,305.97,75.0,362,305.97,23.69,On Time
ORD-10765,2024-03-11,2024-03-14,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,7,33.8,8.0,299,236.61,14.93,On Time
ORD-10766,2024-03-13,2024-03-18,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,649.91,37.5,189,1949.74,663.66,On Time
ORD-10767,2024-03-13,2024-03-16,Bookshelf,Furniture,TimberCraft,Warehouse B,West,2,269.57,75.0,57,539.14,70.33,On Time
ORD-10768,2024-03-16,2024-03-19,Smart Watch Band,Accessories,Apex Goods,Warehouse C,South,4,37.36,12.0,27,149.43,61.24,On Time
ORD-10769,2024-03-17,2024-03-20,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,14,35.22,12.0,3,493.02,-73.95,On Time
ORD-10770,2024-03-17,2024-03-21,4K Monitor,Electronics,TechCorp,Warehouse A,West,1,912.75,25.0,51,912.75,306.96,On Time
ORD-10771,2024-03-17,2024-03-22,4K Monitor,Electronics,TechCorp,Warehouse C,South,3,869.26,25.0,264,2607.77,900.22,On Time
ORD-10772,2024-03-17,2024-03-18,Bulk Almonds,Grocery,FreshFoods,Warehouse A,South,12,20.45,8.0,101,245.44,15.64,On Time
ORD-10773,2024-03-18,2024-03-23,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,7,35.71,8.0,234,249.99,16.0,On Time
ORD-10774,2024-03-19,2024-03-26,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,5,143.93,18.0,174,719.66,314.85,Delayed
ORD-10775,2024-03-20,2024-03-21,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,1073.25,37.5,297,1073.25,356.89,On Time
ORD-10776,2024-03-20,2024-03-24,Laptop Pro,Electronics,TechCorp,Warehouse A,South,3,310.41,25.0,366,931.23,313.43,On Time
ORD-10777,2024-03-20,2024-03-25,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,1,1134.25,25.0,264,1134.25,384.49,On Time
ORD-10778,2024-03-20,2024-03-22,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,1,38.11,18.0,326,38.11,8.15,On Time
ORD-10779,2024-03-21,2024-03-24,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,12,24.41,8.0,1,292.88,19.43,On Time
ORD-10780,2024-03-22,2024-03-26,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,6,48.24,8.0,198,289.42,19.15,On Time
ORD-10781,2024-03-22,2024-03-27,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,83.39,18.0,40,83.39,24.36,On Time
ORD-10782,2024-03-23,2024-03-27,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,2,95.01,18.0,336,190.01,76.5,On Time
ORD-10783,2024-03-24,2024-03-28,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,12,42.17,8.0,71,506.05,36.48,On Time
ORD-10784,2024-03-24,2024-03-26,Laptop Pro,Electronics,TechCorp,Warehouse A,West,1,557.47,25.0,33,557.47,182.61,On Time
ORD-10785,2024-03-24,2024-03-25,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,13,20.28,12.0,200,263.64,15.09,On Time
ORD-10786,2024-03-25,2024-04-03,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,South,1,60.9,12.0,60,60.9,18.36,Delayed
ORD-10787,2024-03-27,2024-03-30,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,58.21,18.0,102,232.86,95.79,On Time
ORD-10788,2024-03-28,2024-03-31,4K Monitor,Electronics,TechCorp,Warehouse C,South,1,1073.58,25.0,34,1073.58,363.25,On Time
ORD-10789,2024-03-28,2024-04-08,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,9,36.22,12.0,84,325.96,20.08,Critical Delay
ORD-10790,2024-03-28,2024-04-02,Organic Coffee,Grocery,FreshFoods,Warehouse B,West,13,26.32,8.0,8,342.17,23.37,On Time
ORD-10791,2024-03-28,2024-04-14,Running Shoes,Clothing,Vogue Apparel,Warehouse B,West,3,144.58,12.0,193,433.75,167.5,Critical Delay
ORD-10792,2024-03-29,2024-04-01,Running Shoes,Clothing,Vogue Apparel,Warehouse B,West,1,123.97,12.0,250,123.97,43.59,On Time
ORD-10793,2024-03-29,2024-04-01,Smartphone X,Electronics,TechCorp,Warehouse B,West,3,1178.44,25.0,214,3535.33,1224.87,On Time
ORD-10794,2024-03-30,2024-04-04,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,8,26.73,8.0,117,213.8,13.1,On Time
ORD-10795,2024-03-30,2024-04-09,Leather Wallet,Accessories,Apex Goods,Warehouse B,East,3,45.6,12.0,63,136.81,55.56,Delayed
ORD-10796,2024-03-30,2024-04-04,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,3,83.07,18.0,206,249.2,90.68,On Time
ORD-10797,2024-03-30,2024-04-09,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,East,2,43.07,12.0,47,86.15,28.46,Delayed
ORD-10798,2024-03-30,2024-04-04,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,4,38.68,18.0,166,154.72,52.89,On Time
ORD-10799,2024-03-31,2024-04-05,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,4,63.8,12.0,41,255.2,108.84,On Time
ORD-10800,2024-03-31,2024-04-04,Organic Coffee,Grocery,FreshFoods,Warehouse B,South,14,20.55,8.0,255,287.73,-43.16,On Time
ORD-10801,2024-03-31,2024-04-03,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,4,50.84,18.0,110,203.37,72.35,On Time
ORD-10802,2024-04-01,2024-04-02,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,7,39.71,12.0,184,277.96,16.24,On Time
ORD-10803,2024-04-01,2024-04-03,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,7,44.63,8.0,171,312.4,20.99,On Time
ORD-10804,2024-04-01,2024-04-06,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,2,492.83,112.5,62,985.66,140.88,On Time
ORD-10805,2024-04-03,2024-04-12,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,South,3,27.01,12.0,327,81.03,-12.15,Delayed
